X,Y
8.28125,1.24011e-30
8.32031,2.35499e-30
8.35938,2.9727e-30
8.39844,3.59556e-30
8.4375,1.00303e-30
8.47656,8.45249e-31
8.51562,1.25767e-30
8.55469,2.51246e-30
8.59375,2.47621e-30
8.63281,1.47538e-30
8.67188,1.24949e-31
8.71094,1.49239e-30
8.75,3.2073e-30
8.78906,1.05632e-30
8.82812,1.80785e-30
8.86719,8.55366e-31
8.90625,2.06464e-30
8.94531,3.45007e-31
8.98438,2.81339e-30
9.02344,3.18374e-31
9.0625,1.11692e-30
9.10156,2.98601e-31
9.14062,1.20872e-31
9.17969,4.60377e-30
9.21875,3.92784e-31
9.25781,9.90143e-31
9.29688,4.01783e-31
9.33594,1.11642e-30
9.375,1.01214e-30
9.41406,2.11627e-30
9.45312,7.58862e-31
9.49219,5.36938e-31
9.53125,3.12494e-32
9.57031,2.84129e-30
9.60938,1.44414e-30
9.64844,1.324e-30
9.6875,4.36313e-32
9.72656,1.57529e-31
9.76562,3.08132e-31
9.80469,8.60878e-31
9.84375,9.69686e-31
9.88281,5.13709e-31
9.92188,9.65978e-31
9.96094,2.14477e-30
10,6.90657e-31
10.0391,1.16584e-30
10.0781,5.55485e-31
10.1172,5.54398e-31
10.1562,8.857e-31
10.1953,7.78082e-31
10.2344,4.65795e-31
10.2734,2.19665e-31
10.3125,3.72644e-31
10.3516,5.22062e-32
10.3906,4.65222e-31
10.4297,2.87713e-30
10.4688,1.36732e-30
10.5078,1.4729e-30
10.5469,8.66653e-31
10.5859,4.03556e-31
10.625,4.14035e-30
10.6641,7.56395e-30
10.7031,6.2126e-31
10.7422,2.70909e-33
10.7812,1.32541e-31
10.8203,2.86772e-31
10.8594,3.71386e-31
10.8984,3.26242e-30
10.9375,3.75617e-31
10.9766,1.0337e-30
11.0156,1.59085e-30
11.0547,5.51773e-32
11.0938,8.48071e-31
11.1328,2.81089e-30
11.1719,2.85352e-31
11.2109,3.74452e-31
11.25,1.39678e-30
11.2891,5.59332e-31
11.3281,1.80503e-30
11.3672,1.75066e-30
11.4062,1.56134e-30
11.4453,1.69556e-31
11.4844,6.23093e-31
11.5234,1.00438e-30
11.5625,6.23622e-32
11.6016,8.31256e-31
11.6406,2.92261e-31
11.6797,7.53151e-32
11.7188,5.09842e-31
11.7578,1.04874e-30
11.7969,1.94923e-31
11.8359,1.01003e-30
11.875,1.09433e-30
11.9141,8.20166e-32
11.9531,1.61466e-32
11.9922,3.82994e-31
12.0312,3.85258e-31
12.0703,4.60391e-32
12.1094,1.3736e-31
12.1484,8.67141e-32
12.1875,1.29233e-30
12.2266,1.78598e-30
12.2656,6.10422e-30
12.3047,1.70647e-30
12.3438,1.43458e-30
12.3828,1.11618e-31
12.4219,5.26193e-31
12.4609,2.00182e-31
12.5,7.19115e-32
12.5391,9.09151e-31
12.5781,1.46212e-31
12.6172,8.6113e-31
12.6562,6.24331e-31
12.6953,4.79702e-31
12.7344,2.08408e-30
12.7734,1.74621e-31
12.8125,1.06032e-30
12.8516,7.84567e-31
12.8906,2.26677e-30
12.9297,1.09844e-30
12.9688,2.17956e-30
13.0078,8.45947e-32
13.0469,2.75648e-30
13.0859,5.16071e-31
13.125,9.76021e-31
13.1641,2.57771e-30
13.2031,7.18958e-31
13.2422,1.23346e-30
13.2812,1.43743e-30
13.3203,2.72185e-30
13.3594,7.69403e-31
13.3984,7.93163e-31
13.4375,7.57965e-31
13.4766,1.19349e-30
13.5156,8.57734e-31
13.5547,4.9305e-30
13.5938,2.3131e-30
13.6328,3.3034e-31
13.6719,2.0968e-31
13.7109,8.76079e-31
13.75,3.16002e-31
13.7891,1.04449e-30
13.8281,1.08432e-30
13.8672,2.33426e-30
13.9062,1.20049e-30
13.9453,2.61724e-30
13.9844,8.1184e-31
14.0234,2.79376e-30
14.0625,9.27853e-32
14.1016,3.17763e-30
14.1406,3.3866e-32
14.1797,5.77307e-32
14.2188,5.28235e-31
14.2578,7.01861e-31
14.2969,8.34847e-31
14.3359,1.62192e-30
14.375,4.84936e-31
14.4141,1.07499e-30
14.4531,2.19796e-31
14.4922,1.11166e-30
14.5312,8.07508e-31
14.5703,1.38556e-30
14.6094,6.44642e-31
14.6484,6.63529e-30
14.6875,4.17266e-30
14.7266,3.46892e-30
14.7656,2.04701e-31
14.8047,1.01933e-31
14.8438,5.52543e-31
14.8828,4.75927e-30
14.9219,4.90389e-31
14.9609,8.50087e-31
15,3.76487e-30
15.0391,3.40837e-31
15.0781,7.01255e-31
15.1172,4.15622e-31
15.1562,5.81177e-31
15.1953,4.64106e-31
15.2344,1.85369e-31
15.2734,1.62222e-30
15.3125,4.63406e-30
15.3516,1.9864e-31
15.3906,4.41076e-30
15.4297,2.61439e-31
15.4688,2.20239e-31
15.5078,1.08545e-30
15.5469,7.14758e-31
15.5859,7.38789e-32
15.625,2.01287e-30
15.6641,1.39526e-31
15.7031,2.71217e-30
15.7422,2.40375e-30
15.7812,2.29271e-30
15.8203,1.37656e-31
15.8594,2.14876e-30
15.8984,3.5419e-30
15.9375,7.15068e-31
15.9766,1.68233e-30
16.0156,3.70868e-30
16.0547,9.7579e-31
16.0938,5.48686e-31
16.1328,3.37124e-30
16.1719,6.9544e-31
16.2109,5.49244e-33
16.25,1.83166e-31
16.2891,1.45772e-32
16.3281,3.23779e-30
16.3672,2.19628e-30
16.4062,1.28027e-30
16.4453,9.878e-31
16.4844,4.39544e-31
16.5234,2.14567e-30
16.5625,1.39293e-31
16.6016,8.11446e-32
16.6406,7.54094e-31
16.6797,7.13958e-31
16.7188,4.48796e-31
16.7578,2.9206e-30
16.7969,8.78166e-31
16.8359,1.95918e-30
16.875,1.13736e-30
16.9141,5.63865e-31
16.9531,7.15258e-31
16.9922,3.10078e-30
17.0312,2.92652e-30
17.0703,4.09861e-30
17.1094,3.03081e-30
17.1484,1.6985e-30
17.1875,4.72201e-31
17.2266,1.94163e-30
17.2656,7.06188e-31
17.3047,8.14289e-31
17.3438,5.83316e-31
17.3828,5.34007e-30
17.4219,2.79004e-30
17.4609,2.28032e-30
17.5,2.37434e-30
17.5391,2.70652e-30
17.5781,4.56279e-30
17.6172,4.21635e-30
17.6562,1.76561e-30
17.6953,1.95604e-30
17.7344,4.39942e-30
17.7734,2.10793e-30
17.8125,5.66356e-31
17.8516,8.84503e-30
17.8906,2.37661e-30
17.9297,5.96982e-30
17.9688,3.06372e-30
18.0078,1.87161e-30
18.0469,5.83338e-31
18.0859,3.83729e-31
18.125,2.32976e-30
18.1641,1.45113e-30
18.2031,2.03259e-30
18.2422,2.86689e-31
18.2812,6.96466e-31
18.3203,2.54303e-30
18.3594,5.1104e-31
18.3984,3.40625e-30
18.4375,1.61791e-31
18.4766,6.30816e-31
18.5156,1.1372e-30
18.5547,3.92758e-31
18.5938,4.13868e-31
18.6328,2.81539e-31
18.6719,1.04942e-31
18.7109,4.24765e-31
18.75,6.26262e-31
18.7891,2.49653e-31
18.8281,1.20602e-30
18.8672,1.52562e-30
18.9062,2.47788e-31
18.9453,1.68474e-31
18.9844,1.79005e-30
19.0234,3.69122e-30
19.0625,4.10013e-32
19.1016,3.03552e-31
19.1406,1.30038e-30
19.1797,5.18523e-31
19.2188,2.6085e-31
19.2578,3.40837e-32
19.2969,1.91606e-30
19.3359,7.0466e-31
19.375,5.46036e-31
19.4141,2.09181e-30
19.4531,8.03832e-33
19.4922,7.89889e-32
19.5312,3.58802e-32
19.5703,3.50947e-31
19.6094,6.07591e-31
19.6484,8.06163e-32
19.6875,4.14882e-31
19.7266,6.07251e-31
19.7656,1.03864e-30
19.8047,2.25179e-31
19.8438,3.32074e-31
19.8828,5.58301e-31
19.9219,3.90991e-31
19.9609,6.30893e-31
