X,Y
4.49219,3.79517e-11
4.53125,2.66779e-11
4.57031,1.8696e-11
4.60938,1.30622e-11
4.64844,9.09835e-12
4.6875,6.31803e-12
4.72656,4.37397e-12
4.76562,3.01887e-12
4.80469,2.07724e-12
4.84375,1.42497e-12
4.88281,9.74536e-13
4.92188,6.64454e-13
4.96094,4.51655e-13
5,3.06072e-13
5.03906,2.06783e-13
5.07812,1.39277e-13
5.11719,9.35234e-14
5.15625,6.26087e-14
5.19531,4.17854e-14
5.23438,2.78028e-14
5.27344,1.84428e-14
5.3125,1.21967e-14
5.35156,8.04136e-15
5.39062,5.28557e-15
5.42969,3.46361e-15
5.46875,2.26278e-15
5.50781,1.47377e-15
5.54688,9.56951e-16
5.58594,6.19478e-16
5.625,3.99794e-16
5.66406,2.5723e-16
5.70312,1.64999e-16
5.74219,1.05515e-16
