X,Y
10.8385,0.000973126
10.8778,0.000977
10.917,0.000980442
10.9563,0.000983465
10.9956,0.000986086
11.0348,0.000988322
11.0741,0.000990196
11.1134,0.000991731
11.1527,0.000992954
11.1919,0.000993892
11.2312,0.000994575
11.2705,0.000995035
11.3097,0.000995306
11.349,0.000995422
11.3883,0.000995421
11.4275,0.000995338
11.4668,0.000995212
11.5061,0.000995082
11.5454,0.000994986
11.5846,0.000994964
11.6239,0.000995056
11.6632,0.000995299
11.7024,0.000995733
11.7417,0.000996395
11.781,0.000997321
11.8202,0.000998548
11.8595,0.00100011
11.8988,0.00100204
11.9381,0.00100436
11.9773,0.00100711
12.0166,0.00101031
12.0559,0.00101399
12.0951,0.00101817
12.1344,0.00102286
12.1737,0.00102809
12.2129,0.00103386
12.2522,0.00104019
12.2915,0.00104708
12.3308,0.00105454
12.37,0.00106258
12.4093,0.00107117
12.4486,0.00108033
12.4878,0.00109004
12.5271,0.00110029
12.5664,0.00111107
12.6056,0.00112236
12.6449,0.00113413
12.6842,0.00114637
12.7235,0.00115905
12.7627,0.00117213
12.802,0.00118559
12.8413,0.0011994
12.8805,0.00121351
12.9198,0.00122789
12.9591,0.00124251
12.9983,0.00125731
13.0376,0.00127226
13.0769,0.00128732
13.1161,0.00130244
13.1554,0.00131757
13.1947,0.00133268
13.234,0.00134772
13.2732,0.00136264
13.3125,0.00137741
13.3518,0.00139197
13.391,0.00140628
13.4303,0.00142031
13.4696,0.00143402
13.5088,0.00144737
13.5481,0.00146032
13.5874,0.00147285
13.6267,0.00148491
13.6659,0.00149649
13.7052,0.00150756
13.7445,0.00151809
13.7837,0.00152806
13.823,0.00153747
13.8623,0.00154629
13.9015,0.00155453
13.9408,0.00156216
13.9801,0.0015692
14.0194,0.00157563
14.0586,0.00158148
14.0979,0.00158674
14.1372,0.00159142
14.1764,0.00159555
14.2157,0.00159914
14.255,0.00160222
14.2942,0.0016048
14.3335,0.00160692
14.3728,0.00160861
14.4121,0.00160991
14.4513,0.00161084
14.4906,0.00161146
14.5299,0.00161179
14.5691,0.00161189
14.6084,0.0016118
14.6477,0.00161157
14.6869,0.00161124
14.7262,0.00161085
14.7655,0.00161048
14.8048,0.00161015
14.844,0.00160992
14.8833,0.00160984
14.9226,0.00160995
14.9618,0.00161032
15.0011,0.00161097
15.0404,0.00161197
15.0796,0.00161334
15.1189,0.00161514
15.1582,0.00161741
15.1975,0.00162017
15.2367,0.00162347
15.276,0.00162734
15.3153,0.00163181
15.3545,0.0016369
15.3938,0.00164263
15.4331,0.00164903
15.4723,0.00165611
15.5116,0.00166388
15.5509,0.00167235
15.5902,0.00168153
15.6294,0.0016914
15.6687,0.00170197
15.708,0.00171324
15.7472,0.00172518
15.7865,0.00173778
15.8258,0.00175102
15.865,0.00176489
15.9043,0.00177934
15.9436,0.00179436
15.9829,0.00180991
16.0221,0.00182594
16.0614,0.00184243
16.1007,0.00185933
16.1399,0.00187659
16.1792,0.00189416
16.2185,0.00191201
16.2577,0.00193007
16.297,0.0019483
16.3363,0.00196664
16.3756,0.00198503
16.4148,0.00200343
16.4541,0.00202178
16.4934,0.00204002
16.5326,0.0020581
16.5719,0.00207597
16.6112,0.00209358
16.6504,0.00211086
16.6897,0.00212779
16.729,0.0021443
16.7683,0.00216035
16.8075,0.0021759
16.8468,0.00219092
16.8861,0.00220536
16.9253,0.00221919
16.9646,0.00223238
17.0039,0.00224491
17.0431,0.00225675
17.0824,0.00226788
17.1217,0.0022783
17.1609,0.00228799
17.2002,0.00229694
17.2395,0.00230515
17.2788,0.00231263
17.318,0.00231938
17.3573,0.00232542
17.3966,0.00233076
17.4358,0.00233542
17.4751,0.00233942
17.5144,0.00234279
17.5536,0.00234557
17.5929,0.00234779
17.6322,0.00234948
17.6715,0.0023507
17.7107,0.00235148
17.75,0.00235188
17.7893,0.00235194
17.8285,0.00235171
17.8678,0.00235126
17.9071,0.00235063
17.9463,0.0023499
17.9856,0.0023491
18.0249,0.00234831
18.0642,0.00234758
18.1034,0.00234697
18.1427,0.00234654
18.182,0.00234636
18.2212,0.00234647
18.2605,0.00234693
18.2998,0.0023478
18.339,0.00234913
18.3783,0.00235097
18.4176,0.00235336
18.4569,0.00235636
18.4961,0.00236
18.5354,0.00236431
18.5747,0.00236934
18.6139,0.00237511
18.6532,0.00238165
18.6925,0.00238898
18.7317,0.00239712
18.771,0.00240608
18.8103,0.00241587
18.8496,0.00242649
18.8888,0.00243794
18.9281,0.00245021
18.9674,0.00246331
19.0066,0.00247719
19.0459,0.00249186
19.0852,0.00250729
19.1244,0.00252344
19.1637,0.00254029
19.203,0.00255779
19.2423,0.00257591
19.2815,0.00259459
19.3208,0.00261381
19.3601,0.0026335
19.3993,0.0026536
19.4386,0.00267407
19.4779,0.00269485
19.5171,0.00271586
19.5564,0.00273707
19.5957,0.00275839
19.635,0.00277976
19.6742,0.00280113
19.7135,0.00282242
19.7528,0.00284358
19.792,0.00286454
19.8313,0.00288523
19.8706,0.00290559
19.9098,0.00292558
19.9491,0.00294512
19.9884,0.00296416
20.0277,0.00298265
20.0669,0.00300055
20.1062,0.0030178
20.1455,0.00303436
20.1847,0.0030502
20.224,0.00306528
20.2633,0.00307956
20.3025,0.00309304
20.3418,0.00310568
20.3811,0.00311746
20.4204,0.00312839
20.4596,0.00313844
20.4989,0.00314763
20.5382,0.00315595
20.5774,0.00316341
20.6167,0.00317003
20.656,0.00317583
20.6952,0.00318083
20.7345,0.00318505
20.7738,0.00318854
20.8131,0.00319133
20.8523,0.00319346
20.8916,0.00319498
20.9309,0.00319594
20.9701,0.00319639
21.0094,0.00319639
21.0487,0.003196
21.0879,0.00319527
21.1272,0.00319428
21.1665,0.00319308
21.2058,0.00319175
21.245,0.00319036
21.2843,0.00318896
21.3236,0.00318764
21.3628,0.00318646
21.4021,0.00318549
21.4414,0.0031848
21.4806,0.00318445
21.5199,0.00318451
21.5592,0.00318504
21.5984,0.00318611
21.6377,0.00318776
21.677,0.00319005
21.7163,0.00319304
21.7555,0.00319677
21.7948,0.00320128
21.8341,0.00320661
21.8733,0.00321281
21.9126,0.00321988
21.9519,0.00322787
21.9911,0.00323679
22.0304,0.00324665
22.0697,0.00325746
22.109,0.00326924
22.1482,0.00328196
22.1875,0.00329563
22.2268,0.00331024
22.266,0.00332576
22.3053,0.00334217
22.3446,0.00335945
22.3838,0.00337756
22.4231,0.00339646
22.4624,0.00341611
22.5017,0.00343646
22.5409,0.00345747
22.5802,0.00347906
22.6195,0.00350119
22.6587,0.0035238
22.698,0.00354682
22.7373,0.00357018
22.7765,0.00359381
22.8158,0.00361764
22.8551,0.0036416
22.8944,0.00366561
22.9336,0.00368961
