X,Y
24.2295,0.00409701
24.2688,0.00409618
24.3081,0.00409494
24.3473,0.00409336
24.3866,0.00409151
24.4259,0.00408947
24.4652,0.00408732
24.5044,0.00408512
24.5437,0.00408297
24.583,0.00408093
24.6222,0.00407908
24.6615,0.00407751
24.7008,0.00407628
24.74,0.00407547
24.7793,0.00407516
24.8186,0.0040754
24.8579,0.00407627
24.8971,0.00407783
24.9364,0.00408014
24.9757,0.00408325
25.0149,0.00408721
25.0542,0.00409207
25.0935,0.00409786
25.1327,0.00410463
25.172,0.0041124
25.2113,0.0041212
25.2506,0.00413105
25.2898,0.00414195
25.3291,0.00415392
25.3684,0.00416696
25.4076,0.00418105
25.4469,0.00419619
25.4862,0.00421236
25.5254,0.00422954
25.5647,0.00424769
25.604,0.00426679
25.6433,0.00428679
25.6825,0.00430764
25.7218,0.00432929
25.7611,0.0043517
25.8003,0.00437479
25.8396,0.00439851
25.8789,0.00442279
25.9181,0.00444755
25.9574,0.00447273
25.9967,0.00449824
26.0359,0.004524
26.0752,0.00454995
26.1145,0.00457599
26.1538,0.00460204
26.193,0.00462803
26.2323,0.00465386
26.2716,0.00467946
26.3108,0.00470475
26.3501,0.00472965
26.3894,0.00475408
26.4286,0.00477796
26.4679,0.00480124
26.5072,0.00482383
26.5465,0.00484568
26.5857,0.00486673
26.625,0.00488691
26.6643,0.00490618
26.7035,0.0049245
26.7428,0.00494183
26.7821,0.00495812
26.8213,0.00497336
26.8606,0.00498751
26.8999,0.00500057
26.9392,0.00501252
26.9784,0.00502337
27.0177,0.0050331
27.057,0.00504174
27.0962,0.00504929
27.1355,0.00505578
27.1748,0.00506124
27.214,0.00506571
27.2533,0.00506921
27.2926,0.0050718
27.3319,0.00507352
27.3711,0.00507444
27.4104,0.00507461
27.4497,0.00507411
27.4889,0.00507299
27.5282,0.00507133
27.5675,0.00506921
27.6067,0.0050667
27.646,0.00506389
27.6853,0.00506087
27.7246,0.00505771
27.7638,0.0050545
27.8031,0.00505133
27.8424,0.00504829
27.8816,0.00504546
27.9209,0.00504293
27.9602,0.00504077
27.9994,0.00503908
28.0387,0.00503792
28.078,0.00503738
28.1173,0.00503753
28.1565,0.00503844
28.1958,0.00504018
28.2351,0.00504279
28.2743,0.00504635
28.3136,0.0050509
28.3529,0.00505647
28.3921,0.00506313
28.4314,0.00507088
28.4707,0.00507977
28.51,0.00508982
28.5492,0.00510102
28.5885,0.00511341
28.6278,0.00512696
28.667,0.00514168
28.7063,0.00515755
28.7456,0.00517456
28.7848,0.00519268
28.8241,0.00521187
28.8634,0.00523209
28.9027,0.00525331
28.9419,0.00527546
28.9812,0.0052985
29.0205,0.00532237
29.0597,0.00534698
29.099,0.00537229
29.1383,0.0053982
29.1775,0.00542465
29.2168,0.00545155
29.2561,0.00547881
29.2954,0.00550635
29.3346,0.00553409
29.3739,0.00556193
29.4132,0.00558977
29.4524,0.00561754
29.4917,0.00564514
29.531,0.00567248
29.5702,0.00569947
29.6095,0.00572603
29.6488,0.00575207
29.6881,0.00577751
29.7273,0.00580227
29.7666,0.00582628
29.8059,0.00584947
29.8451,0.00587177
29.8844,0.00589313
29.9237,0.00591348
29.9629,0.00593277
30.0022,0.00595097
30.0415,0.00596804
30.0807,0.00598394
30.12,0.00599865
30.1593,0.00601216
30.1986,0.00602444
30.2378,0.0060355
30.2771,0.00604535
30.3164,0.00605398
30.3556,0.00606143
30.3949,0.00606771
30.4342,0.00607285
30.4734,0.00607689
30.5127,0.00607987
30.552,0.00608185
30.5913,0.00608288
30.6305,0.00608302
30.6698,0.00608234
30.7091,0.00608091
30.7483,0.0060788
30.7876,0.00607609
30.8269,0.00607288
30.8661,0.00606924
30.9054,0.00606526
30.9447,0.00606104
30.984,0.00605667
31.0232,0.00605224
31.0625,0.00604784
31.1018,0.00604357
31.141,0.00603953
31.1803,0.00603581
31.2196,0.0060325
31.2588,0.00602968
31.2981,0.00602744
31.3374,0.00602588
31.3767,0.00602506
31.4159,0.00602506
31.4552,0.00602595
31.4945,0.0060278
31.5337,0.00603067
31.573,0.00603461
31.6123,0.00603968
31.6515,0.0060459
31.6908,0.00605333
31.7301,0.00606199
31.7694,0.0060719
31.8086,0.00608307
31.8479,0.00609551
31.8872,0.00610923
31.9264,0.00612422
31.9657,0.00614045
32.005,0.00615792
32.0442,0.00617658
32.0835,0.00619642
32.1228,0.00621737
32.1621,0.0062394
32.2013,0.00626245
32.2406,0.00628646
32.2799,0.00631136
32.3191,0.00633708
32.3584,0.00636354
32.3977,0.00639066
32.4369,0.00641836
32.4762,0.00644655
32.5155,0.00647513
32.5548,0.00650402
32.594,0.00653311
32.6333,0.00656231
32.6726,0.00659152
32.7118,0.00662065
32.7511,0.00664959
32.7904,0.00667824
32.8296,0.00670652
32.8689,0.00673432
32.9082,0.00676157
32.9475,0.00678816
32.9867,0.00681401
33.026,0.00683905
33.0653,0.0068632
33.1045,0.00688638
33.1438,0.00690853
33.1831,0.0069296
33.2223,0.00694952
33.2616,0.00696825
33.3009,0.00698576
33.3402,0.007002
33.3794,0.00701694
33.4187,0.00703058
33.458,0.0070429
33.4972,0.00705389
33.5365,0.00706356
33.5758,0.00707192
33.615,0.00707898
33.6543,0.00708478
33.6936,0.00708935
33.7329,0.00709272
33.7721,0.00709495
33.8114,0.00709609
33.8507,0.00709619
33.8899,0.00709533
33.9292,0.00709357
33.9685,0.00709099
34.0077,0.00708769
34.047,0.00708373
34.0863,0.00707921
34.1256,0.00707423
34.1648,0.00706887
34.2041,0.00706325
34.2434,0.00705745
34.2826,0.00705159
34.3219,0.00704575
34.3612,0.00704005
34.4004,0.00703459
34.4397,0.00702945
34.479,0.00702476
34.5182,0.00702058
34.5575,0.00701704
34.5968,0.0070142
34.6361,0.00701216
34.6753,0.00701099
34.7146,0.00701078
34.7539,0.0070116
34.7931,0.0070135
34.8324,0.00701656
34.8717,0.00702081
34.9109,0.00702631
34.9502,0.0070331
34.9895,0.0070412
35.0288,0.00705064
35.068,0.00706144
35.1073,0.0070736
35.1466,0.00708713
35.1858,0.00710202
35.2251,0.00711824
35.2644,0.00713578
35.3036,0.00715462
35.3429,0.0071747
35.3822,0.00719598
35.4215,0.00721842
35.4607,0.00724195
35.5,0.0072665
35.5393,0.00729202
35.5785,0.00731841
35.6178,0.00734559
35.6571,0.00737349
35.6963,0.007402
35.7356,0.00743104
35.7749,0.0074605
35.8142,0.00749029
35.8534,0.00752029
35.8927,0.00755042
35.932,0.00758055
35.9712,0.0076106
36.0105,0.00764044
36.0498,0.00766998
36.089,0.00769912
36.1283,0.00772775
36.1676,0.00775578
36.2069,0.00778311
36.2461,0.00780966
36.2854,0.00783533
36.3247,0.00786004
36.3639,0.00788373
36.4032,0.00790631
36.4425,0.00792772
36.4817,0.00794791
36.521,0.00796683
36.5603,0.00798443
36.5996,0.00800068
36.6388,0.00801555
36.6781,0.00802901
36.7174,0.00804106
36.7566,0.00805168
36.7959,0.0080609
36.8352,0.0080687
36.8744,0.00807513
36.9137,0.00808019
36.953,0.00808393
36.9923,0.0080864
37.0315,0.00808763
37.0708,0.00808769
37.1101,0.00808665
37.1493,0.00808456
37.1886,0.00808152
37.2279,0.0080776
37.2671,0.00807288
37.3064,0.00806747
37.3457,0.00806145
37.385,0.00805493
37.4242,0.00804801
37.4635,0.00804078
37.5028,0.00803337
37.542,0.00802587
37.5813,0.0080184
37.6206,0.00801107
37.6598,0.00800397
37.6991,0.00799723
37.7384,0.00799093
37.7777,0.00798519
37.8169,0.00798011
37.8562,0.00797577
37.8955,0.00797227
37.9347,0.00796971
37.974,0.00796814
38.0133,0.00796767
38.0525,0.00796834
38.0918,0.00797023
38.1311,0.0079734
38.1704,0.00797788
38.2096,0.00798373
38.2489,0.00799097
38.2882,0.00799962
38.3274,0.00800972
38.3667,0.00802126
38.406,0.00803425
38.4452,0.00804868
38.4845,0.00806453
38.5238,0.00808178
38.563,0.00810039
38.6023,0.00812033
38.6416,0.00814155
38.6809,0.00816399
38.7201,0.00818759
38.7594,0.00821228
38.7987,0.00823799
38.8379,0.00826462
38.8772,0.00829211
38.9165,0.00832034
38.9557,0.00834924
38.995,0.00837869
39.0343,0.00840859
39.0736,0.00843883
39.1128,0.00846932
39.1521,0.00849993
39.1914,0.00853055
39.2306,0.00856108
39.2699,0.00859139
39.3092,0.00862139
39.3484,0.00865097
39.3877,0.00868001
39.427,0.00870841
39.4663,0.00873607
39.5055,0.00876291
39.5448,0.00878881
39.5841,0.00881371
39.6233,0.00883752
39.6626,0.00886016
39.7019,0.00888156
39.7411,0.00890167
39.7804,0.00892044
39.8197,0.0089378
39.859,0.00895374
39.8982,0.00896821
39.9375,0.00898119
39.9768,0.00899268
40.016,0.00900266
40.0553,0.00901114
40.0946,0.00901813
40.1338,0.00902365
40.1731,0.00902774
40.2124,0.00903042
40.2517,0.00903174
40.2909,0.00903176
40.3302,0.00903054
40.3695,0.00902813
40.4087,0.00902463
40.448,0.00902011
40.4873,0.00901464
40.5265,0.00900834
40.5658,0.00900129
40.6051,0.00899359
40.6444,0.00898535
40.6836,0.00897668
40.7229,0.00896768
40.7622,0.00895848
40.8014,0.00894918
40.8407,0.00893989
40.88,0.00893074
40.9192,0.00892184
40.9585,0.00891329
40.9978,0.00890521
41.0371,0.00889771
41.0763,0.00889089
41.1156,0.00888484
41.1549,0.00887968
41.1941,0.00887549
41.2334,0.00887235
41.2727,0.00887034
41.3119,0.00886954
41.3512,0.00887002
41.3905,0.00887183
41.4298,0.00887503
41.469,0.00887965
41.5083,0.00888573
41.5476,0.00889331
41.5868,0.00890239
41.6261,0.008913
41.6654,0.00892512
41.7046,0.00893875
41.7439,0.00895388
41.7832,0.00897048
41.8225,0.00898851
41.8617,0.00900794
41.901,0.00902871
41.9403,0.00905077
41.9795,0.00907404
42.0188,0.00909846
42.0581,0.00912395
42.0973,0.00915043
42.1366,0.00917779
42.1759,0.00920594
42.2152,0.00923479
42.2544,0.00926423
42.2937,0.00929414
42.333,0.00932442
42.3722,0.00935495
42.4115,0.00938562
42.4508,0.00941631
42.49,0.00944689
42.5293,0.00947726
42.5686,0.00950731
42.6079,0.0095369
42.6471,0.00956594
42.6864,0.00959431
42.7257,0.00962192
42.7649,0.00964865
42.8042,0.00967441
42.8435,0.00969912
42.8827,0.00972268
42.922,0.00974502
42.9613,0.00976607
43.0005,0.00978576
43.0398,0.00980404
43.0791,0.00982085
43.1184,0.00983617
43.1576,0.00984994
43.1969,0.00986216
43.2362,0.00987281
43.2754,0.00988188
43.3147,0.00988937
43.354,0.0098953
43.3932,0.00989969
43.4325,0.00990256
43.4718,0.00990396
43.5111,0.00990394
43.5503,0.00990254
43.5896,0.00989984
43.6289,0.0098959
43.6681,0.00989079
43.7074,0.00988461
43.7467,0.00987745
43.7859,0.00986939
43.8252,0.00986054
43.8645,0.00985101
43.9038,0.0098409
43.943,0.00983033
43.9823,0.00981942
44.0216,0.00980827
44.0608,0.00979702
44.1001,0.00978577
44.1394,0.00977465
44.1786,0.00976378
44.2179,0.00975328
44.2572,0.00974325
44.2965,0.00973382
44.3357,0.00972509
44.375,0.00971717
44.4143,0.00971015
44.4535,0.00970414
44.4928,0.00969922
44.5321,0.00969548
44.5713,0.009693
44.6106,0.00969183
44.6499,0.00969205
44.6892,0.00969372
44.7284,0.00969686
44.7677,0.00970153
44.807,0.00970775
44.8462,0.00971554
44.8855,0.00972491
44.9248,0.00973587
44.964,0.00974839
45.0033,0.00976248
45.0426,0.00977809
45.0819,0.0097952
45.1211,0.00981377
45.1604,0.00983373
45.1997,0.00985504
45.2389,0.00987762
45.2782,0.00990139
45.3175,0.00992629
45.3567,0.0099522
45.396,0.00997905
45.4353,0.0100067
45.4746,0.0100351
45.5138,0.0100641
45.5531,0.0100937
45.5924,0.0101236
45.6316,0.0101537
45.6709,0.0101841
45.7102,0.0102144
45.7494,0.0102446
45.7887,0.0102747
45.828,0.0103043
45.8673,0.0103336
45.9065,0.0103622
45.9458,0.0103902
45.9851,0.0104173
46.0243,0.0104436
46.0636,0.0104689
46.1029,0.010493
46.1421,0.010516
46.1814,0.0105377
46.2207,0.0105581
46.26,0.010577
46.2992,0.0105945
46.3385,0.0106105
46.3778,0.0106249
46.417,0.0106377
46.4563,0.0106489
46.4956,0.0106584
46.5348,0.0106663
46.5741,0.0106726
46.6134,0.0106773
46.6527,0.0106803
46.6919,0.0106818
46.7312,0.0106817
46.7705,0.0106802
46.8097,0.0106772
46.849,0.0106728
46.8883,0.0106672
46.9275,0.0106603
46.9668,0.0106524
47.0061,0.0106433
47.0453,0.0106334
47.0846,0.0106226
47.1239,0.0106111
47.1632,0.0105991
47.2024,0.0105865
47.2417,0.0105735
47.281,0.0105603
47.3202,0.010547
47.3595,0.0105337
47.3988,0.0105205
47.438,0.0105075
47.4773,0.0104949
47.5166,0.0104828
47.5559,0.0104713
47.5951,0.0104606
47.6344,0.0104506
47.6737,0.0104416
47.7129,0.0104336
47.7522,0.0104267
47.7915,0.0104211
47.8307,0.0104167
47.87,0.0104138
47.9093,0.0104122
47.9486,0.0104121
47.9878,0.0104136
48.0271,0.0104166
48.0664,0.0104212
48.1056,0.0104275
48.1449,0.0104353
48.1842,0.0104448
48.2234,0.010456
48.2627,0.0104687
48.302,0.0104831
48.3413,0.010499
48.3805,0.0105163
48.4198,0.0105352
48.4591,0.0105554
48.4983,0.0105769
48.5376,0.0105997
48.5769,0.0106236
48.6161,0.0106487
48.6554,0.0106746
48.6947,0.0107014
48.734,0.010729
48.7732,0.0107572
48.8125,0.010786
48.8518,0.0108151
48.891,0.0108446
48.9303,0.0108742
48.9696,0.0109038
49.0088,0.0109333
49.0481,0.0109626
49.0874,0.0109916
49.1267,0.01102
49.1659,0.0110479
49.2052,0.0110751
49.2445,0.0111015
49.2837,0.0111269
49.323,0.0111514
49.3623,0.0111747
49.4015,0.0111967
49.4408,0.0112175
49.4801,0.0112369
49.5194,0.0112548
49.5586,0.0112712
49.5979,0.0112861
49.6372,0.0112993
49.6764,0.0113109
49.7157,0.0113208
